vg_image_id,topname_predicted,explanation
2414207,airplane,The picture shows an airplane in the sky.
2406628,airplane,The picture shows an airplane in the sky.
2394350,airplane,"An airplane is visible in the image, flying in the sky."
2407535,airplane,The picture shows an airplane in the sky.
2402381,airplane,An airplane is visible in the picture.
2414086,airplane,The picture shows an airplane flying in the sky.
2409973,airplane,The picture shows an airplane in the sky.
2405607,airplane,"An airplane is visible in the image, flying in the sky."
2396492,airplane,An airplane is visible in the sky.
2387156,airplane,There is an airplane visible in the image.
2386509,airplane,The picture shows an airplane in the sky.
2414385,airplane,The picture shows an airplane in the sky.
2413756,airplane,An airplane is visible in the image.
2405664,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2404005,airplane,The picture shows an airplane in the sky.
2396853,airplane,The image shows an airplane in the sky.
2405611,airplane,"An airplane is visible in the image, likely in flight or on a runway."
2413108,airplane,The picture shows an airplane in the sky.
2401435,airplane,An airplane is visible in the sky.
2409513,airplane,The picture shows an airplane in the sky.
2376343,airplane,An airplane is visible in the image.
2365433,airplane,The picture shows an airplane flying in the sky.
2409253,airplane,The picture shows an airplane flying in the sky.
2390708,airplane,The picture shows an airplane in the sky.
2414403,airplane,The picture shows an airplane in the sky.
2412335,airplane,The picture shows an airplane in the sky.
2414778,airplane,The picture shows an airplane flying in the sky.
2386160,airplane,The image shows an airplane in the sky.
2414910,airplane,The picture shows an airplane in the sky.
2396357,airplane,The picture shows an airplane flying in the sky.
2402316,airplane,The picture shows an airplane in the sky.
2395214,airplane,The picture shows an airplane in the sky.
2413574,airplane,The picture shows an airplane in the sky.
2382417,airplane,The picture shows an airplane in the sky.
2376090,airplane,The image shows an airplane in the sky.
2394506,airplane,The image clearly shows an airplane in the sky.
2413801,airplane,An airplane is visible in the picture.
2390588,airplane,An airplane is visible in the image.
2365020,airplane,The picture shows an airplane in the sky.
2404611,airplane,"An airplane is visible in the image, flying in the sky."
2397221,airplane,There is an airplane visible in the picture.
2386068,airplane,The picture shows an airplane in the sky.
2378767,airplane,The picture shows an airplane flying in the sky.
2413388,airplane,The picture shows an airplane in the sky.
2404683,airplane,The picture shows an airplane in the sky.
2383096,airplane,The picture shows an airplane in the sky.
2409960,airplane,The picture shows an airplane in the sky.
2411630,airplane,The picture shows an airplane in the sky.
2395670,airplane,There is an airplane visible in the image.
2396001,airplane,An airplane is visible in the image.
2413266,airplane,The image shows an airplane flying in the sky.
2376751,airplane,The picture shows an airplane in the sky.
2409533,airplane,"An airplane is visible in the picture, flying in the sky."
2377232,airplane,The picture shows an airplane flying in the sky.
2410577,airplane,"An airplane is visible in the image, flying in the sky."
2403330,airplane,There is an airplane visible in the picture.
2390119,airplane,The picture shows an airplane in the sky.
2376027,airplane,There is an airplane visible in the image.
2408949,airplane,There is an airplane visible in the picture.
2409200,airplane,The image shows an airplane in the sky.
2410763,airplane,"An airplane is visible in the picture, flying in the sky."
2391659,airplane,The picture shows an airplane in the sky.
2404404,airplane,The picture shows an airplane in the sky.
2411056,airplane,The picture shows an airplane in the sky.
2412969,airplane,The picture shows an airplane in the sky.
2388588,airplane,There is an airplane visible in the picture.
2400616,airplane,An airplane is visible in the image.
2405430,airplane,The picture shows an airplane in the sky.
2394852,airplane,The picture shows an airplane in the sky.
2399355,airplane,The picture shows an airplane flying in the sky.
2398752,airplane,An airplane is visible in the sky.
2380460,airplane,The picture shows an airplane in the sky.
2389165,airplane,The picture shows an airplane in the sky.
2365510,airplane,The picture shows an airplane flying in the sky.
2366422,airplane,The picture shows an airplane in the sky.
2404977,airplane,"An airplane is visible in the picture, appearing to be in flight or on a runway."
2384091,airplane,The picture shows an airplane in the sky.
2397075,airplane,The picture shows an airplane flying in the sky.
2403251,airplane,The picture shows an airplane in the sky.
2402126,airplane,There is an airplane visible in the image.
2408184,airplane,The picture shows an airplane in the sky.
2383466,airplane,"An airplane is visible in the image, flying in the sky."
2400037,airplane,The picture shows an airplane in the sky.
2410249,airplane,The picture shows an airplane in the sky.
2375629,airplane,The picture shows an airplane in the sky.
2409460,airplane,The picture shows an airplane flying in the sky.
2403784,airplane,The picture shows an airplane in the sky.
2399223,airplane,The image shows an airplane flying in the sky.
2400930,airplane,The picture shows an airplane in the sky.
2388225,airplane,The picture shows an airplane in the sky.
2408953,airplane,The picture clearly shows an airplane in the sky.
2366374,airplane,"An airplane is visible in the image, appearing to be flying in the sky."
2377610,airplane,The image shows an airplane flying in the sky.
2411179,airplane,There is an airplane visible in the image.
2375318,airplane,An airplane is visible in the sky.
2365831,airplane,The picture shows an airplane in the sky.
2411470,airplane,There is an airplane visible in the image.
2398070,airplane,The picture shows an airplane in the sky.
2405018,airplane,The picture shows an airplane in the sky.
2414318,airplane,The picture shows an airplane in the sky.
2404644,airplane,"An airplane is visible in the image, flying in the sky."
2403149,airplane,The image shows an airplane in the sky.
2407302,airplane,The picture shows an airplane in the sky.
2399936,airplane,The picture shows an airplane flying in the sky.
2378612,airplane,An airplane is visible in the sky.
2393144,airplane,An airplane is visible in the sky.
2412349,airplane,An airplane is visible in the image.
2408097,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2408385,airplane,The picture shows an airplane flying in the sky.
2382408,airplane,The picture shows an airplane in the sky.
2409614,airplane,An airplane is visible in the sky.
2410453,airplane,The picture shows an airplane in the sky.
2387973,airplane,The picture shows an airplane in the sky.
2410842,airplane,An airplane is visible in the sky.
2391157,airplane,"An airplane is visible in the image, flying in the sky."
2374629,airplane,An airplane is visible in the sky.
2406077,airplane,The picture shows an airplane in the sky.
2375166,airplane,The picture shows an airplane in the sky.
2396933,airplane,The picture shows an airplane in the sky.
2392456,airplane,The picture shows an airplane flying in the sky.
2404428,airplane,The picture shows an airplane in the sky.
2389030,airplane,The picture shows an airplane flying in the sky.
2392652,airplane,The picture shows an airplane in the sky.
2386037,airplane,The picture shows an airplane flying in the sky.
2410483,airplane,The picture clearly shows an airplane in the sky.
2386056,airplane,The picture shows an airplane in the sky.
2398209,airplane,There is an airplane visible in the picture.
2401176,airplane,The picture shows an airplane in the sky.
2413669,airplane,An airplane is visible in the sky.
2408907,airplane,The image shows an airplane in the sky.
2377723,airplane,There is an airplane visible in the image.
2412227,airplane,The picture shows an airplane in the sky.
2392189,airplane,The picture shows an airplane flying in the sky.
2408168,airplane,The picture shows an airplane in the sky.
2405536,airplane,The picture shows an airplane flying in the sky.
2376522,airplane,The picture shows an airplane in the sky.
2410122,airplane,There is an airplane visible in the image.
2414061,airplane,The picture shows an airplane flying in the sky.
2414920,airplane,The picture shows an airplane in the sky.
2386209,airplane,The picture shows an airplane flying in the sky.
2399361,airplane,An airplane is visible in the sky.
2411746,airplane,The picture shows an airplane in the sky.
2406136,airplane,The picture clearly shows an airplane in the sky.
2384223,airplane,The picture shows an airplane in the sky.
2382169,airplane,The picture shows an airplane in the sky.
2397989,airplane,"An airplane is visible in the image, appearing to be in flight."
2410138,airplane,The picture shows an airplane in the sky.
2411567,airplane,The picture shows an airplane flying in the sky.
2403516,airplane,An airplane is visible in the sky.
2414070,airplane,The image clearly shows an airplane in the sky.
2390366,airplane,"An airplane is visible in the image, appearing to be in flight."
2387638,airplane,"An airplane is visible in the image, flying in the sky."
2403077,airplane,The picture shows an airplane in the sky.
2411137,airplane,The picture shows an airplane flying in the sky.
2410156,airplane,The picture shows an airplane in the sky.
2377061,airplane,The picture shows an airplane flying in the sky.
2394326,airplane,The picture shows an airplane flying in the sky.
2372450,airplane,The picture shows an airplane flying in the sky.
2403725,airplane,The picture shows an airplane in the sky.
2406673,airplane,The picture shows an airplane in the sky.
2396851,airplane,The image shows an airplane in the sky.
2412064,airplane,The picture shows an airplane in the sky.
2364599,airplane,"An airplane is visible in the image, flying in the sky."
2365957,airplane,The picture shows an airplane in the sky.
2365488,airplane,The picture shows an airplane in the sky.
2409478,airplane,The picture shows an airplane in the sky.
2382506,airplane,An airplane is visible in the sky.
2391936,airplane,The picture shows an airplane in the sky.
2398796,airplane,The picture shows an airplane in the sky.
2386958,airplane,"An airplane is visible in the image, flying in the sky."
2397176,airplane,The picture shows an airplane in the sky.
2398467,airplane,An airplane is visible in the sky.
2410200,airplane,The picture shows an airplane in the sky.
2403096,airplane,The picture shows an airplane in the sky.
2404509,airplane,"An airplane is visible in the image, flying in the sky."
2404749,airplane,"An airplane is visible in the image, appearing to be in flight."
2386264,airplane,"An airplane is visible in the image, flying in the sky."
2387566,airplane,The picture shows an airplane in the sky.
2404330,airplane,The picture shows an airplane in the sky.
2414449,airplane,The picture shows an airplane in the sky.
2372503,airplane,"An airplane is visible in the picture, flying in the sky."
2405151,airplane,The image shows an airplane in the sky.
2406492,airplane,The picture shows an airplane in the sky.
2414498,airplane,The picture shows an airplane in the sky.
2384666,airplane,The picture shows an airplane flying in the sky.
2405854,airplane,An airplane is visible in the image.
2365775,airplane,The image clearly shows an airplane in the sky.
2385077,airplane,The picture shows an airplane in the sky.
2387317,airplane,An airplane is visible in the image.
2396686,airplane,An airplane is visible in the sky.
2403962,airplane,An airplane is visible in the sky.
2412127,airplane,The picture shows an airplane flying in the sky.
2413833,airplane,The picture shows an airplane in the sky.
2413949,airplane,The picture shows an airplane in the sky.
2402112,airplane,An airplane is visible in the image.
2414087,airplane,The picture shows an airplane flying in the sky.
2410011,airplane,The picture shows an airplane in the sky.
2397790,airplane,"An airplane is visible in the picture, flying in the sky."
2396654,airplane,The picture shows an airplane in the sky.
2413945,airplane,There is an airplane visible in the picture.
2389698,airplane,"An airplane is visible in the image, flying in the sky."
2405951,airplane,An airplane is visible in the sky.
2407825,airplane,The picture shows an airplane in the sky.
2382345,airplane,The picture shows an airplane in the sky.
2388013,airplane,The picture shows an airplane flying in the sky.
2410764,airplane,The picture shows an airplane flying in the sky.
2390100,airplane,The picture shows an airplane in the sky.
2408416,airplane,The picture shows an airplane flying in the sky.
2388174,airplane,The picture shows an airplane flying in the sky.
2405153,airplane,The picture shows an airplane in the sky.
2391609,airplane,An airplane is visible in the picture.
2399420,airplane,An airplane is visible in the sky.
2413482,airplane,The picture shows an airplane in the sky.
2389867,airplane,The picture shows an airplane in the sky.
2409152,airplane,The picture shows an airplane in the sky.
2410513,airplane,The picture shows an airplane in the sky.
2408026,airplane,The picture shows an airplane flying in the sky.
2381480,airplane,"An airplane is visible in the image, flying in the sky."
2412285,airplane,The picture shows an airplane in the sky.
2384322,airplane,The picture shows an airplane in the sky.
2407179,airplane,An airplane is visible in the sky.
2410888,airplane,"An airplane is visible in the image, flying in the sky."
2375932,airplane,The image shows an airplane in the sky.
2369195,airplane,An airplane is visible in the image.
2414657,airplane,The picture shows an airplane in the sky.
2384854,airplane,The picture shows an airplane flying in the sky.
2411981,airplane,The picture shows an airplane flying in the sky.
2409419,airplane,An airplane is visible in the image.
2386494,airplane,The image shows an airplane in the sky.
2410088,airplane,An airplane is visible in the sky.
2399316,airplane,There is an airplane visible in the image.
2364895,airplane,There is an airplane visible in the picture.
2386102,airplane,The picture shows an airplane in the sky.
2404418,airplane,The picture shows an airplane in the sky.
2397056,airplane,The image shows an airplane in the sky.
2404486,airplane,An airplane is visible in the sky.
2414768,airplane,The picture shows an airplane in the sky.
2405007,airplane,There is a plane visible in the picture.
2405538,airplane,The image shows an airplane in the sky.
2413882,airplane,The image shows an airplane flying in the sky.
2365562,airplane,An airplane is visible in the sky.
2400889,airplane,The image shows an airplane flying in the sky.
2403576,airplane,The picture shows an airplane in the sky.
2376682,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2408876,airplane,The picture shows an airplane in the sky.
2414456,airplane,There is an airplane visible in the image.
2413227,airplane,The picture shows an airplane in the sky.
2394687,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2390756,airplane,The image shows a passenger airplane in flight.
2404178,airplane,An airplane is visible in the sky.
2410381,airplane,The picture shows an airplane in the sky.
2377204,airplane,There is an airplane visible in the image.
2406315,airplane,The picture shows an airplane in the sky.
2395816,airplane,The picture shows an airplane in the sky.
2399769,airplane,There is an airplane visible in the image.
2406564,airplane,The picture shows an airplane in the sky.
2395363,airplane,The picture shows an airplane in the sky.
2413428,airplane,The picture shows an airplane in the sky.
2408664,airplane,The picture shows an airplane flying in the sky.
2391370,airplane,The picture shows an airplane flying in the sky.
2411392,airplane,There is an airplane visible in the image.
2409321,airplane,The picture shows an airplane in the sky.
2407165,airplane,The picture shows an airplane in the sky.
2401423,airplane,"The image shows a large airplane in the sky, likely taking off or landing."
2415038,airplane,The picture shows an airplane in the sky.
2365279,airplane,The picture shows an airplane in the sky.
2414141,airplane,The picture shows an airplane in the sky.
2377425,airplane,The picture shows an airplane flying in the sky.
2397742,airplane,The picture shows an airplane in the sky.
2411585,airplane,The picture shows an airplane in the sky.
2405784,airplane,An airplane is visible in the sky.
2385987,airplane,The picture shows an airplane in the sky.
2404028,airplane,The picture shows an airplane flying in the sky.
2406740,airplane,The picture shows an airplane in the sky.
2411946,airplane,An airplane is visible in the image.
2392117,airplane,The picture shows an airplane in the sky.
2401746,airplane,An airplane is visible in the sky.
2364208,airplane,"An airplane is visible in the sky, appearing as a white silhouette against the blue backdrop."
2406501,airplane,The picture shows an airplane in the sky.
2386497,airplane,The picture shows an airplane flying in the sky.
2402170,airplane,The image shows an airplane in the sky.
2391035,airplane,"An airplane is visible in the picture, flying in the sky."
2364918,airplane,The picture shows an airplane flying in the sky.
2411648,airplane,The picture shows an airplane in the sky.
2408338,airplane,The image shows a plane flying in the sky.
2411841,airplane,The picture shows an airplane in the sky.
2388385,airplane,An airplane is visible in the sky.
2369216,airplane,"An airplane is visible in the picture, flying in the sky."
2409853,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2409395,airplane,The picture shows an airplane in the sky.
2411186,airplane,The picture shows an airplane in the sky.
2410302,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2407851,airplane,The picture shows an airplane flying in the sky.
2388359,airplane,The picture shows an airplane flying in the sky.
2393380,airplane,The picture shows an airplane flying in the sky.
2404699,airplane,The picture shows an airplane in the sky.
2409885,airplane,The picture shows an airplane flying in the sky.
2364730,airplane,The picture shows an airplane in the sky.
2406965,airplane,The picture shows an airplane flying in the sky.
2412235,airplane,The image shows an airplane in the sky.
2411771,airplane,The picture shows an airplane flying in the sky.
2408331,airplane,The picture shows an airplane flying in the sky.
2382839,airplane,The picture shows an airplane in the sky.
2375597,airplane,There is an airplane visible in the picture.
2406781,airplane,The picture shows an airplane in the sky.
2390437,airplane,The picture shows an airplane in the sky.
2414051,airplane,The image shows an airplane in the sky.
2375938,airplane,"An airplane is visible in the sky, which is the highlighted object in the picture."
2406513,airplane,The picture shows an airplane flying in the sky.
2400724,airplane,"An airplane is visible in the image, flying in the sky."
2405584,airplane,The picture shows an airplane in the sky.
2397343,airplane,The picture shows an airplane in the sky.
2409510,airplane,The picture shows an airplane flying in the sky.
2365709,airplane,The picture shows an airplane in the sky.
2377236,airplane,An airplane is visible in the sky.
2391598,airplane,An airplane is visible in the sky.
2405975,airplane,The picture shows an airplane in the sky.
2413533,airplane,The picture shows an airplane in the sky.
2406577,airplane,There is an airplane visible in the picture.
2409545,airplane,An airplane is visible in the sky.
2408264,airplane,The picture shows an airplane in the sky.
2411121,airplane,The picture shows an airplane flying in the sky.
2388471,airplane,The picture shows an airplane in the sky.
2410428,airplane,"An airplane is visible in the picture, flying in the sky."
2412024,airplane,"An airplane is visible in the picture, appearing to be in flight or on a runway."
2402688,airplane,The picture shows an airplane in the sky.
2414835,airplane,"An airplane is visible in the image, flying in the sky."
2409807,airplane,The picture shows an airplane in the sky.
2415044,airplane,The picture shows an airplane in the sky.
2388015,airplane,The picture shows an airplane in the sky.
2408309,airplane,The picture shows an airplane in the sky.
2395420,airplane,The picture shows an airplane in the sky.
2394998,airplane,The picture shows an airplane in the sky.
2403158,airplane,The picture shows an airplane in the sky.
2406131,airplane,The picture shows an airplane in the sky.
2395649,airplane,An airplane is visible in the sky.
2397172,airplane,The picture shows an airplane in the sky.
2403911,airplane,The picture shows an airplane in the sky.
2392665,airplane,The picture shows an airplane flying in the sky.
2413925,airplane,The picture shows an airplane in the sky.
2364066,airplane,The picture shows an airplane in the sky.
2405085,airplane,The picture shows an airplane in the sky.
2407287,airplane,The picture clearly shows an airplane in the sky.
2364117,airplane,There is an airplane visible in the picture.
2413602,airplane,The picture shows an airplane in the sky.
2404824,airplane,The picture shows an airplane in the sky.
2405483,airplane,"An airplane is visible in the image, flying in the sky."
2397279,airplane,The image shows an airplane in the sky.
2365926,airplane,There is an airplane visible in the image.
2394965,airplane,There is an airplane visible in the picture.
2413252,airplane,The picture shows an airplane in the sky.
2406052,airplane,The picture shows an airplane in the sky.
2388046,airplane,The picture shows an airplane in the sky.
2408676,airplane,The picture shows an airplane in the sky.
2395320,airplane,The picture shows an airplane in the sky.
2366291,airplane,An airplane is visible in the sky.
2383042,airplane,The picture shows an airplane in the sky.
2401644,airplane,The picture shows an airplane in the sky.
2402219,airplane,The image clearly shows an airplane in the sky.
2384873,airplane,The picture shows an airplane flying in the sky.
2375688,airplane,There is an airplane visible in the picture.
2414179,airplane,The picture shows an airplane in the sky.
2372012,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2392219,airplane,An airplane is visible in the sky.
2404120,airplane,The image shows an airplane in the sky.
2414603,airplane,The picture shows an airplane in the sky.
2378244,airplane,There is an airplane visible in the image.
2372501,airplane,The picture shows an airplane in the sky.
2396044,airplane,An airplane is visible in the sky.
2375794,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2383346,airplane,There is an airplane visible in the image.
2399222,airplane,The picture shows an airplane in the sky.
2410046,airplane,"An airplane is visible in the image, flying in the sky."
2410241,airplane,The picture shows an airplane in the sky.
2391808,airplane,The picture shows an airplane in the sky.
2410801,airplane,"An airplane is visible in the image, appearing to be in flight."
2378430,airplane,The picture shows an airplane in the sky.
2411796,airplane,The picture shows an airplane flying in the sky.
2409799,airplane,There is an airplane visible in the image.
2392347,airplane,The picture shows an airplane in the sky.
2408722,airplane,"An airplane is visible in the image, appearing to be in flight or parked at an airport."
2406579,airplane,An airplane is visible in the image.
2393492,airplane,The picture shows an airplane in the sky.
2407383,airplane,There is an airplane visible in the image.
2377477,airplane,An airplane is visible in the sky.
2407943,airplane,The picture shows an airplane in the sky.
2407212,airplane,"An airplane is visible in the sky, which is the most prominent object in the image."
2394939,airplane,An airplane is visible in the sky.
2414321,airplane,The picture shows an airplane flying in the sky.
2414507,airplane,The picture shows an airplane flying in the sky.
2380287,airplane,The picture shows an airplane in the sky.
2403751,airplane,The picture shows an airplane flying in the sky.
2382944,airplane,The picture shows an airplane in the sky.
2410323,airplane,The picture shows an airplane in the sky.
2410628,airplane,An airplane is visible in the image.
2414926,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2398091,airplane,The picture shows an airplane flying in the sky.
2380564,airplane,"An airplane is visible in the image, appearing to be in flight."
2391300,airplane,The picture shows an airplane flying in the sky.
2407168,airplane,The picture shows an airplane flying in the sky.
2412831,airplane,The picture shows an airplane in the sky.
2383464,airplane,An airplane is visible in the sky.
2404073,airplane,The picture shows an airplane in the sky.
2408100,airplane,The picture shows an airplane in the sky.
2392870,airplane,There is an airplane visible in the image.
2364820,airplane,The picture shows an airplane in the sky.
2395331,airplane,The picture shows an airplane in the sky.
2413913,airplane,The picture shows an airplane in the sky.
2364103,airplane,The picture shows an airplane in the sky.
2393479,airplane,The picture shows an airplane flying in the sky.
2404184,airplane,The picture shows an airplane in the sky.
2402169,airplane,An airplane is visible in the image.
2387518,airplane,The picture shows an airplane flying in the sky.
2410285,airplane,The picture shows an airplane flying in the sky.
2410495,airplane,An airplane is visible in the sky.
2388771,airplane,The picture shows an airplane flying in the sky.
2408724,airplane,The picture shows an airplane in the sky.
2393205,airplane,The picture shows an airplane in the sky.
2399150,airplane,The picture shows an airplane flying in the sky.
2409561,airplane,There is an airplane visible in the picture.
2394670,airplane,An airplane is visible in the sky.
2411787,airplane,The picture shows an airplane flying in the sky.
2397462,airplane,There is an airplane visible in the picture.
2375815,airplane,The picture shows an airplane in the sky.
2409420,airplane,The picture shows an airplane in the sky.
2411338,airplane,The picture shows an airplane in the sky.
2366511,airplane,The picture shows an airplane in the sky.
2364452,airplane,The picture shows an airplane in the sky.
2413106,airplane,The picture shows an airplane in the sky.
2386480,airplane,The picture shows an airplane in the sky.
2384365,airplane,The picture shows an airplane in the sky.
2370531,airplane,The picture shows an airplane flying in the sky.
2364447,airplane,The picture shows an airplane flying in the sky.
2407820,airplane,The image shows an airplane in the sky.
2412738,airplane,The picture shows an airplane flying in the sky.
2410840,airplane,The picture shows an airplane in the sky.
2364442,airplane,"An airplane is visible in the image, flying in the sky."
2391438,airplane,"An airplane is visible in the image, flying in the sky."
2404271,airplane,The picture shows an airplane in the sky.
2372346,airplane,"An airplane is visible in the image, flying in the sky."
2408132,airplane,The picture shows an airplane in the sky.
2409988,airplane,The picture shows an airplane in the sky.
2409037,airplane,There is an airplane visible in the image.
2364732,airplane,An airplane is visible in the picture.
2406068,airplane,The picture shows an airplane in the sky.
2411286,airplane,The picture shows an airplane in the sky.
2390292,airplane,The picture shows an airplane in the sky.
2375959,airplane,There is an airplane visible in the picture.
2403018,airplane,The picture shows an airplane in the sky.
2386091,airplane,The picture shows an airplane in the sky.
2376094,airplane,There is an airplane visible in the picture.
2397882,airplane,The picture shows an airplane in the sky.
2383403,airplane,The picture shows an airplane flying in the sky.
2410972,airplane,The picture shows an airplane in the sky.
2375613,airplane,The picture shows an airplane in the sky.
2377483,airplane,The picture shows an airplane in the sky.
2392115,airplane,The picture shows an airplane flying in the sky.
2402950,airplane,The picture shows an airplane in the sky.
2388234,airplane,An airplane is visible in the sky.
2387336,airplane,"An airplane is visible in the image, flying in the sky."
2401772,airplane,The picture shows an airplane in the sky.
2403686,airplane,An airplane is visible in the sky.
2404499,airplane,The picture shows an airplane in the sky.
2395105,airplane,An airplane is visible in the image.
2392120,airplane,The picture shows an airplane flying in the sky.
2402963,airplane,An airplane is visible in the sky.
2372587,airplane,The picture shows an airplane in the sky.
2408447,airplane,The picture shows an airplane in the sky.
2384426,airplane,The image shows an airplane in the sky.
2375479,airplane,The picture shows an airplane in the sky.
2383324,airplane,The picture shows an airplane in the sky.
2409622,airplane,There is an airplane visible in the image.
2415228,airplane,The picture shows an airplane in the sky.
2412258,airplane,The picture shows an airplane in the sky.
2377244,airplane,The picture shows an airplane in the sky.
2406854,airplane,The image shows an airplane in the sky.
2386959,airplane,The picture shows an airplane flying in the sky.
2408844,airplane,"An airplane is visible in the picture, flying in the sky."
2404555,airplane,An airplane is visible in the sky.
2397166,airplane,The picture shows an airplane in the sky.
2407807,airplane,"An airplane is visible in the image, flying in the sky."
2404262,airplane,The picture shows an airplane in the sky.
2406172,airplane,There is an airplane visible in the image.
2396734,airplane,The picture shows an airplane flying in the sky.
2414932,airplane,The image shows an airplane in the sky.
2401872,airplane,The image shows an airplane in the sky.
2407282,airplane,An airplane is visible in the sky.
2383996,airplane,An airplane is visible in the image.
2386832,airplane,"An airplane is visible in the image, appearing to be in flight or parked at an airport."
2387904,airplane,The picture shows an airplane in the sky.
2383062,airplane,An airplane is visible in the image.
2409530,airplane,The picture shows an airplane flying in the sky.
2413661,airplane,An airplane is visible in the sky.
2382113,airplane,The picture shows an airplane in the sky.
2399828,airplane,The picture shows an airplane in the sky.
2408684,airplane,There is an airplane visible in the image.
2408493,airplane,The picture shows an airplane in the sky.
2380250,airplane,The picture shows an airplane in the sky.
2409140,airplane,The picture shows an airplane in the sky.
2406804,airplane,An airplane is visible in the sky.
2372615,airplane,"An airplane is visible in the image, flying in the sky."
2397597,airplane,The image shows an airplane in the sky.
2403731,airplane,The picture shows an airplane in the sky.
2407409,airplane,There is an airplane visible in the image.
2410139,airplane,The picture shows an airplane in the sky.
2393912,airplane,The picture shows an airplane in the sky.
2401218,airplane,The picture shows an airplane flying in the sky.
2404808,airplane,The picture shows an airplane in the sky.
2406171,airplane,The picture shows an airplane flying in the sky.
2413778,airplane,The image shows a plane flying in the sky.
2405400,airplane,The picture shows an airplane in the sky.
2373307,airplane,The picture shows an airplane in the sky.
2411328,airplane,The picture shows an airplane in the sky.
2384970,airplane,The picture shows an airplane in the sky.
2407162,airplane,The picture shows an airplane in the sky.
2410579,airplane,"An airplane is visible in the sky, which is a common object in aerial scenes."
2413423,airplane,"An airplane is visible in the image, flying in the sky."
2403831,airplane,The picture shows an airplane flying in the sky.
2407827,airplane,The picture shows an airplane in the sky.
2375983,airplane,The picture shows an airplane in the sky.
2389283,airplane,"An airplane is visible in the image, flying in the sky."
2386754,airplane,The image clearly shows an airplane in the sky.
2396202,airplane,The picture shows an airplane in the sky.
2392433,airplane,An airplane is visible in the image.
2377637,airplane,The picture shows an airplane in the sky.
2409285,airplane,An airplane is visible in the picture.
2399763,airplane,The picture shows an airplane in the sky.
2399687,airplane,The picture shows an airplane in the sky.
2395568,airplane,"An airplane is visible in the image, flying in the sky."
2400345,airplane,The picture shows an airplane flying in the sky.
2408943,airplane,The picture shows an airplane in the sky.
2405145,airplane,The picture shows an airplane in the sky.
2397708,airplane,The picture shows an airplane flying in the sky.
2410876,airplane,The picture shows an airplane in the sky.
2366173,airplane,An airplane is visible in the sky.
2409684,airplane,The picture shows an airplane in the sky.
2404405,airplane,"An airplane is visible in the picture, flying in the sky."
2394130,airplane,The picture shows an airplane in the sky.
2395561,airplane,The picture shows an airplane flying in the sky.
2404170,airplane,"An airplane is visible in the image, flying in the sky."
2405459,airplane,The picture shows an airplane in the sky.
2375967,airplane,The image shows an airplane flying in the sky.
2375444,airplane,The picture shows an airplane flying in the sky.
2386644,airplane,An airplane is visible in the image.
2409543,airplane,An airplane is visible in the sky.
2409668,airplane,The picture shows an airplane in the sky.
2394622,airplane,"An airplane is visible in the picture, flying in the sky."
2412684,airplane,The picture shows an airplane in the sky.
2403639,airplane,The picture shows an airplane in the sky.
2413576,airplane,An airplane is visible in the sky.
2380227,airplane,The picture shows an airplane in the sky.
2393109,airplane,The picture shows an airplane in the sky.
2410174,airplane,The picture shows an airplane flying in the sky.
2398012,airplane,"An airplane is visible in the image, flying in the sky."
2408911,airplane,"An airplane is visible in the picture, flying in the sky."
2405695,airplane,The image clearly shows an airplane in the sky.
2366038,airplane,The image shows an airplane in the sky.
2407772,airplane,The image shows an airplane in the sky.
2383934,airplane,An airplane is visible in the sky.
2387219,airplane,The picture shows an airplane in the sky.
2389022,airplane,An airplane is visible in the picture.
2411533,airplane,The picture shows an airplane in the sky.
2376556,airplane,The image shows an airplane in the sky.
2410884,airplane,An airplane is visible in the image.
2412096,airplane,There is an airplane visible in the image.
2413436,airplane,The picture shows an airplane in the sky.
2413636,airplane,The picture shows an airplane flying in the sky.
2402319,airplane,The picture shows an airplane in the sky.
2384258,airplane,The picture shows an airplane in the sky.
2400644,airplane,An airplane is visible in the sky.
2376793,airplane,An airplane is visible in the sky.
2408834,airplane,The picture shows an airplane in the sky.
2384282,airplane,"An airplane is visible in the image, flying in the sky."
2380778,airplane,The picture shows an airplane in the sky.
2412389,airplane,The picture shows an airplane in the sky.
2391542,airplane,The image clearly shows an airplane in the sky.
2407625,airplane,The picture shows an airplane flying in the sky.
2372602,airplane,The picture shows an airplane flying in the sky.
2413143,airplane,The picture shows an airplane in the sky.
2376272,airplane,The picture shows an airplane in the sky.
2409990,airplane,The picture shows an airplane in the sky.
2390798,airplane,There is an airplane visible in the picture.
2414300,airplane,The picture shows an airplane in the sky.
2413855,airplane,The picture shows an airplane in the sky.
2396333,airplane,An airplane is visible in the sky.
2414097,airplane,The picture shows an airplane in the sky.
2388181,airplane,The picture shows an airplane in the sky.
2403457,airplane,"An airplane is visible in the sky, which is the highlighted object in the image."
